ID_ALUMNO;ID_CENTROEDUCATIVO
1701082;33
1701083;33
1701084;33
1701085;33
1701086;32
1701086;33
1701087;33
1701088;33
1701089;33
1701090;33
1701091;33
1701092;33
1701093;33
1701094;33
1701095;33
1701096;33
1701099;33
1701100;33
1701101;33
1701102;33
1701103;33
1701104;33
1701105;33
1701106;33
1701107;33
1701108;33
1701109;33
1701110;33
1701111;33
1701112;33
1701113;33
1701114;33
1701115;33
1701116;33
1701117;33
1701118;33
1701119;33
1701120;33
1701121;33
1701122;33
1701123;33
1701124;33
1701125;33
1701126;33
1701127;33
1701128;33
1701129;33
1701130;33
1701131;33
1701132;33
1701133;33
1701134;32
1701135;32
1701136;32
1701138;32
1701139;32
1701140;32
1701141;32
1701142;32
1701143;32
1701144;32
1701145;32
1701146;32
1701147;32
1701148;32
1701149;32
1701150;32
1701151;32
1701152;32
1701153;32
1701154;32
1701155;32
1701156;32
1701157;32
1701158;32
1701159;32
1701160;32
1701161;32
1701162;32
1701163;32
1701164;32
1701165;32
1701166;32
1701167;32
1701168;32
1701169;32
1701170;32
1701171;32
1701172;32
1701173;32
1701174;32
1701175;32
1701176;32
1701177;32
1701178;38
1701179;38
1701180;38
1701181;38
1701182;38
1701183;38
1701184;38
1701185;38
1701186;38
1701187;38
1701188;38
1701189;38
1701190;38
1701191;38
1701192;38
1701193;38
1701194;38
1701195;38
1701196;38
1701197;38
1701198;38
1701199;38
1701200;38
1701201;38
1701202;38
1701203;38
1701204;38
1701205;38
1701206;38
1701207;38
1701208;39
1701209;39
1701210;39
1701211;39
1701212;39
1701213;39
1701214;39
1701215;39
1701216;39
1701217;39
1701218;39
1701219;39
1701220;39
1701221;39
1701222;39
1701223;39
1701224;39
1701225;39
1701226;39
1701227;39
1701228;39
1701229;39
1701230;39
1701231;39
1701232;39
1701233;39
1701234;39
1701235;39
1701236;39
1701237;28
1701238;28
1701239;28
1701240;28
1701241;28
1701242;28
1701243;28
1701244;28
1701245;28
1701246;28
1701247;28
1701248;28
1701249;28
1701250;28
1701251;28
1701252;28
1701253;28
1701254;28
1701255;28
1701256;28
1701257;28
1701258;28
1701259;28
1701260;28
1701261;28
1701262;28
1701263;28
1701264;28
1701265;28
1701266;28
1701267;28
1701268;28
1701269;28
1701270;28
1701271;28
1701272;28
1701273;28
1701274;28
1701275;28
1701276;28
1701277;28
1701278;28
1701279;28
1701280;28
1701281;28
1701282;28
1701283;28
1701284;28
1701285;28
1701286;28
1701287;30
1701288;30
1701289;30
1701290;30
1701291;26
1701292;26
1701293;26
1701294;26
1701295;26
1701296;26
1701297;26
1701298;26
1701299;26
1701300;26
1701301;642
1701302;402
1701303;402
1701304;402
1701305;402
1701306;402
1701307;402
1701308;402
1701309;402
1701310;402
1701311;402
1701312;402
1701313;402
1701314;402
1701315;402
1701316;402
1701317;402
1701318;402
1701319;98
1701320;98
1701321;98
1701322;98
1701323;98
1701324;98
1701325;98
1701326;98
1701327;98
1701328;98
1701329;98
1701330;98
1701331;98
1701332;98
1701333;98
1701334;98
1701335;98
1701336;98
1701337;98
1701338;98
1701339;98
1701340;98
1701341;98
1701342;98
1701343;98
1701344;98
1701345;98
1701346;98
1701347;98
1701348;98
1701349;98
1701350;98
1701351;98
1701359;98
1701360;98
1701361;98
1701363;98
1701364;98
1701365;98
1701366;98
1701367;98
1701368;98
1701369;98
1701370;98
1701371;98
1701372;25
1701373;25
1701374;25
1701375;25
1701376;25
1701377;25
1701378;25
1701379;25
1701380;25
1701381;25
1701382;25
1701383;25
1701384;25
1701385;25
1701386;25
1701387;25
1701388;25
1701389;25
1701390;25
1701391;25
1701392;25
1701393;25
1701394;25
1701395;25
1701396;25
1701397;25
1701398;25
1701399;25
1701400;25
1701401;25
1701402;25
1701403;25
1701404;25
1701405;25
1701406;25
1701407;25
1701408;25
1701409;25
1701410;25
1701411;25
1701412;25
1701413;25
1701414;25
1701415;25
1701416;25
1701417;25
1701418;25
1701419;25
1701420;25
1701421;25
1701422;25
1701423;25
1701424;25
1701425;25
1701426;25
1701427;25
1701428;25
1701429;25
1701430;25
1701431;25
1701432;25
1701433;25
1701434;25
1701435;25
1701436;25
1701437;25
1701438;25
1701439;25
1701440;25
1701441;25
1701442;25
1701443;25
1701444;25
1701445;25
1701446;25
1701447;25
1701448;25
1701449;25
1701450;25
1701451;25
1701452;25
1701453;25
1701454;25
1701455;25
1701456;25
1701457;25
1701458;25
1701459;25
1701460;25
1701461;25
1701462;25
1701463;25
1701464;25
1701465;25
1701466;25
1701467;25
1701468;25
1701469;25
1701470;25
1701471;25
1701472;25
1701473;25
1701474;25
1701475;25
1701476;25
1701477;25
1701478;25
1701479;25
1701480;25
1701481;25
1701482;25
1701483;25
1701484;25
1701485;25
1701486;25
1701487;25
1701488;25
1701489;25
1701490;25
1701491;25
1701492;25
1701493;25
1701494;25
1701495;25
1701496;25
1701497;25
1701498;25
1701499;25
1701500;25
1701501;25
1701502;25
1701503;25
1701504;25
1701505;25
1701506;25
1701507;25
1701508;25
1701509;25
1701510;25
1701511;25
1701512;25
1701513;25
1701514;25
1701515;25
1701516;25
1701517;25
1701518;25
1701519;641
1701520;641
1701521;41
1701522;41
1701523;41
1701524;41
1701525;41
1701526;41
1701527;41
1701528;41
1701529;41
1701530;41
1701531;41
1701532;41
1701533;41
1701534;41
1701535;41
1701536;41
1701537;41
1701538;43
1701539;43
1701540;43
1701541;43
1701542;43
1701543;43
1701544;43
1701545;43
1701546;43
1701547;43
1701548;43
1701549;43
1701550;43
1701551;43
1701552;43
1701553;43
1701554;43
1701555;43
1701556;43
1701557;43
1701558;43
1701559;43
1701560;43
1701561;43
1701562;43
1701563;43
1701564;43
1701565;43
1701566;43
1701567;43
1701568;43
1701569;43
1701570;42
1701571;42
1701572;42
1701573;42
1701574;42
1701575;42
1701576;42
1701577;42
1701578;42
1701579;42
1701580;42
1701581;42
1701582;42
1701583;42
1701584;42
1701585;42
1701586;42
1701587;42
1701588;42
1701589;42
1701590;42
1701591;42
1701592;42
1701593;42
1701594;42
1701595;42
1701596;42
1701597;42
1701598;42
1701599;42
1701600;42
1701601;42
1701602;42
1701603;42
1701604;42
1701605;42
1701606;42
1701607;42
1701608;42
1701609;42
1701610;42
1701611;42
1701612;42
1701613;42
1701614;42
1701615;42
1701616;42
1701617;42
1701618;42
1701619;42
1701620;42
1701621;42
1701622;42
1701623;42
1701624;42
1701625;42
1701626;42
1701627;42
1701628;42
1701629;42
1701630;42
1701631;42
1701632;42
1701633;42
1701634;42
1701635;42
1701636;42
1701637;42
1701638;42
1701639;42
1701640;42
1701641;42
1701642;44
1701643;44
1701644;44
1701645;44
1701646;44
1701647;44
1701648;44
1701649;44
1701650;44
1701651;47
1701652;47
1701653;47
1701654;47
1701655;47
1701656;47
1701657;47
1701658;47
1701659;47
1701660;47
1701661;47
1701662;47
1701663;47
1701664;47
1701665;47
1701666;47
1701667;47
1701668;47
1701669;47
1701670;47
1701671;47
1701672;47
1701673;47
1701674;47
1701675;47
1701676;47
1701677;47
1701678;47
1701679;47
1701680;47
1701681;47
1701682;47
1701683;47
1701684;47
1701685;47
1701686;47
1701687;47
1701688;47
1701689;47
1701690;78
1701691;78
1701692;78
1701693;78
1701694;78
1701695;78
1701696;78
1701697;78
1701698;78
1701699;78
1701700;78
1701701;78
1701702;78
1701703;78
1701704;78
1701705;78
1701706;78
1701707;78
1701708;78
1701709;78
1701710;78
1701711;78
1701712;78
1701713;78
1701714;78
1701715;78
1701716;78
1701717;78
1701718;78
1701719;78
1701720;78
1701721;78
1701722;78
1701723;78
1701724;78
1701725;78
1701726;78
1701727;78
1701728;78
1701729;78
1701730;78
1701731;78
1701732;78
1701733;78
1701734;78
1701735;78
1701736;78
1701737;78
1701738;78
1701739;78
1701740;78
1701741;78
1701742;78
1701743;78
1701744;78
1701745;78
1701746;78
1701747;78
1701748;78
1701749;78
1701750;78
1701751;78
1701752;78
1701753;78
1701754;78
1701755;78
1701756;78
1701757;78
1701758;78
1701759;78
1701760;78
1701761;78
1701762;78
1701763;78
1701764;78
1701765;78
1701766;78
1701767;78
1701768;78
1701769;78
1701770;78
1701771;78
1701772;78
1701773;78
1701774;78
1701775;78
1701776;78
1701777;78
1701778;78
1701779;78
1701780;78
1701781;78
1701782;78
1701783;78
1701784;78
1701785;78
1701786;78
1701787;78
1701788;78
1701789;78
1701790;78
1701791;78
1701792;78
1701793;78
1701794;78
1701795;78
1701796;78
1701797;78
1701798;78
1701799;78
1701800;78
1701801;78
1701802;78
1701803;78
1701804;78
1701805;78
1701806;78
1701807;78
1701808;78
1701809;78
1701810;78
1701811;78
1701812;78
1701813;78
1701814;78
1701815;78
1701816;78
1701817;78
1701818;78
1701819;78
1701820;78
1701821;78
1701822;78
1701823;78
1701824;78
1701825;78
1701826;78
1701827;78
1701828;78
1701829;78
1701830;78
1701831;78
1701832;78
1701833;78
1701834;78
1701835;78
1701836;78
1701837;78
1701838;78
1701839;70
1701840;70
1701841;70
1701842;70
1701843;70
1701844;70
1701845;70
1701846;70
1701847;70
1701848;70
1701849;70
1701850;70
1701851;70
1701852;70
1701853;70
1701854;70
1701855;70
1701856;70
1701857;70
1701858;70
1701859;70
1701860;70
1701861;70
1701862;70
1701863;70
1701864;70
1701865;70
1701866;70
1701867;70
1701868;70
1701869;70
1701870;70
1701871;70
1701872;70
1701873;70
1701874;70
1701875;70
1701876;70
1701877;70
1701878;70
1701879;70
1701880;70
1701881;70
1701882;70
1701883;70
1701884;70
1701885;70
1701886;70
1701887;70
1701888;70
1701889;70
1701890;70
1701891;70
1701892;70
1701893;70
1701894;70
1701895;70
1701896;70
1701897;70
1701898;70
1701899;70
1701900;70
1701901;70
1701902;70
1701903;70
1701904;70
1701905;70
1701906;70
1701907;70
1701908;70
1701909;70
1701910;70
1701911;70
1701912;70
1701913;70
1701914;70
1701915;70
1701916;70
1701917;70
1701918;70
1701919;70
1701920;70
1701921;70
1701922;70
1701923;70
1701924;70
1701925;70
1701926;70
1701927;70
1701928;70
1701929;70
1701930;70
1701931;70
1701932;70
1701933;70
1701934;70
1701935;70
1701936;70
1701937;70
1701938;70
1701939;70
1701940;70
1701941;70
1701942;70
1701943;70
1701944;70
1701945;70
1701946;70
1701947;70
1701948;70
1701949;70
1701950;70
1701951;70
1701952;70
1701953;70
1701954;91
1701955;91
1701956;91
1701957;91
1701958;91
1701959;91
1701960;91
1701961;91
1701962;91
1701963;91
1701964;91
1701965;91
1701966;91
1701967;91
1701968;91
1701969;91
1701970;91
1701971;91
1701972;91
1701973;91
1701974;91
1701975;91
1701976;91
1701977;91
1701978;91
1701979;91
1701980;91
1701981;91
1701982;91
1701983;91
1701984;91
1701985;91
1701986;91
1701987;91
1701988;91
1701989;91
1701990;91
1701991;91
1701992;91
1701993;91
1701994;91
1701995;91
1701996;91
1701997;91
1701998;91
1701999;91
1702000;91
1702001;91
1702002;91
1702003;91
1702004;91
1702005;91
1702006;91
1702007;91
1702008;91
1702009;91
1702010;91
1702011;91
1702012;91
1702013;91
1702014;91
1702015;91
1702016;91
1702017;91
1702018;91
1702019;91
1702020;91
1702021;91
1702022;91
1702023;91
1702024;91
1702025;91
1702026;91
1702027;91
1702028;91
1702029;91
1702030;91
1702031;91
1702032;91
1702033;91
1702033;91
1702034;91
1702034;91
1702035;91
1702036;91
1702037;91
1702037;91
1702038;91
1702039;91
1702039;91
1702040;91
1702041;91
1702041;91
1702042;91
1702042;91
1702043;91
1702044;91
1702045;91
1702046;91
1702047;91
1702048;91
1702049;91
1702050;91
1702051;91
1702052;91
1702053;91
1702054;91
1702055;91
1702056;91
1702057;91
1702058;91
1702059;91
1702060;91
1702061;91
1702062;91
1702063;91
1702064;91
1702065;91
1702066;91
1702067;91
1702068;91
1702069;91
1702070;91
1702071;91
1702072;91
1702073;91
1702074;91
1702075;91
1702076;91
1702077;91
1702078;91
1702079;91
1702080;91
1702081;91
1702082;91
1702083;91
1702084;91
1702085;91
1702086;91
1702087;91
1702088;91
1702089;91
1702090;91
1702091;91
1702092;91
1702093;91
1702094;91
1702095;91
1702096;91
1702097;91
1702098;91
1702099;91
1702100;91
1702101;91
1702102;91
1702103;91
1702104;91
1702105;91
1702106;91
1702107;91
1702108;91
1702109;91
1702110;91
1702111;91
1702112;91
1702113;91
1702114;91
1702115;91
1702116;91
1702117;91
1702118;91
1702119;91
1702120;91
1702121;91
1702122;91
1702123;91
1702124;91
1702125;91
1702126;91
1702127;91
1702128;91
1702129;91
1702130;91
1702131;91
1702133;91
1702134;91
1702135;91
1702136;91
1702137;91
1702138;91
1702139;91
1702140;91
1702141;91
1702142;91
1702143;91
1702144;91
1702145;91
1702146;91
1702147;91
1702148;91
1702149;91
1702150;91
1702151;91
1702152;91
1702153;91
1702154;91
1702155;91
1702156;91
1702157;91
1702158;91
1702159;91
1702160;91
1702161;91
1702162;91
1702163;91
1702164;91
1702165;91
1702166;91
1702167;91
1702168;91
1702169;91
1702170;91
1702172;91
1702173;91
1702174;91
1702175;91
1702176;91
1702177;91
1702178;91
1702179;91
1702180;91
1702181;91
1702182;91
1702183;91
1702184;91
1702185;91
1702186;91
1702187;91
1702188;91
1702189;91
1702190;91
1702191;91
1702192;91
1702193;91
1702194;91
1702195;91
1702196;91
1702197;91
1702198;91
1702199;91
1702200;91
1702201;91
1702202;91
1702203;91
1702204;91
1702205;91
1702206;91
1702207;91
1702208;91
1702209;91
1702210;91
1702211;91
1702212;91
1702213;91
1702214;403
1702215;403
1702216;403
1702217;403
1702218;403
1702219;403
1702220;403
1702221;403
1702222;403
1702223;403
1702224;403
1702225;81
1702226;81
1702227;74
1702228;74
1702229;74
1702230;74
1702231;74
1702232;74
1702233;74
1702234;74
1702235;74
1702236;74
1702237;74
1702238;74
1702239;74
1702240;74
1702241;74
1702242;74
1702243;74
1702244;74
1702245;74
1702246;74
1702247;74
1702248;74
1702249;74
1702250;74
1702251;74
1702252;74
1702253;74
1702254;74
1702255;74
1702256;74
1702257;74
1702258;74
1702259;74
1702260;74
1702261;74
1702262;74
1702263;74
1702264;74
1702265;74
1702266;74
1702267;74
1702268;74
1702269;74
1702270;74
1702271;74
1702272;74
1702273;74
1702274;74
1702275;74
1702276;74
1702277;74
1702278;74
1702279;74
1702280;74
1702281;74
1702282;74
1702283;74
1702284;74
1702285;74
1702286;74
1702287;74
1702288;74
1702289;74
1702290;74
1702291;74
1702292;74
1702293;74
1702294;74
1702295;74
1702296;74
1702297;74
1702298;74
1702299;74
1702300;74
1702301;74
1702302;74
1702303;74
1702304;74
1702305;74
1702306;74
1702307;74
1702308;74
1702309;74
1702310;74
1702311;74
1702312;74
1702313;74
1702314;74
1702315;74
1702316;74
1702317;74
1702318;74
1702319;74
1702320;74
1702321;74
1702322;74
1702323;74
1702324;74
1702325;74
1702326;74
1702327;74
1702328;74
1702329;74
1702330;74
1702331;74
1702332;74
1702333;74
1702334;74
1702335;74
1702336;74
1702338;74
1702339;74
1702340;74
1702341;74
1702342;74
1702343;74
1702344;74
1702345;74
1702346;74
1702347;74
1702348;74
1702349;74
1702350;74
1702351;74
1702352;74
1702353;74
1702354;74
1702355;74
1702356;74
1702357;74
1702358;74
1702359;74
1702360;74
1702361;74
1702362;74
1702363;74
1702364;74
1702365;74
1702366;74
1702367;75
1702368;75
1702369;75
1702370;75
1702371;75
1702372;75
1702373;75
1702374;75
1702375;75
1702376;75
1702377;75
1702378;75
1702379;73
1702380;75
1702381;75
1702382;75
1702383;75
1702384;75
1702385;75
1702386;75
1702387;75
1702388;75
1702389;75
1702390;75
1702391;75
1702392;75
1702393;75
1702394;75
1702395;75
1702396;75
1702397;75
1702398;75
1702399;75
1702400;75
1702401;75
1702402;75
1702403;75
1702404;75
1702405;75
1702406;75
1702407;75
1702408;75
1702409;75
1702410;75
1702411;75
1702412;75
1702413;75
1702414;75
1702415;75
1702416;75
1702417;75
1702418;75
1702419;75
1702420;75
1702421;75
1702422;75
1702423;75
1702424;75
1702425;75
1702426;75
1702427;75
1702428;75
1702429;75
1702430;75
1702431;75
1702432;75
1702433;75
1702434;75
1702435;75
1702436;75
1702437;75
1702438;75
1702439;75
1702440;75
1702441;55
1702442;55
1702443;55
1702444;55
1702445;55
1702446;55
1702447;55
1702448;55
1702449;55
1702450;55
1702451;55
1702452;55
1702453;55
1702454;55
1702455;55
1702456;55
1702457;55
1702458;55
1702459;55
1702460;55
1702461;55
1702462;55
1702463;46
1702464;46
1702465;46
1702466;46
1702467;46
1702468;46
1702469;46
1702470;46
1702471;46
1702472;46
1702473;46
1702474;46
1702475;46
1702476;46
1702477;46
1702478;46
1702479;46
1702480;46
1702481;46
1702482;46
1702483;46
1702484;46
1702485;46
1702486;46
1702487;46
1702488;46
1702489;46
1702490;46
1702491;46
1702492;46
1702493;46
1702494;46
1702495;46
1702496;46
1702497;46
1702498;46
1702499;46
1702500;46
1702501;46
1702502;46
1702503;46
1702504;46
1702505;46
1702506;46
1702507;46
1702508;46
1702509;46
1702510;46
1702511;46
1702512;46
1702513;71
1702514;71
1702515;71
1702516;71
1702517;71
1702518;71
1702519;71
1702520;71
1702521;71
1702522;71
1702523;71
1702524;71
1702525;71
1702526;71
1702527;71
1702528;71
1702529;71
1702530;71
1702531;71
1702532;71
1702533;71
1702534;71
1702535;71
1702536;71
1702537;71
1702538;71
1702539;882
1702540;882
1702541;882
1702542;882
1702543;882
1702544;882
1702545;882
1702546;882
1702547;882
1702548;882
1702549;882
1702550;882
1702551;423
1702552;423
1702553;423
1702554;423
1702555;423
1702556;423
1702557;423
1702558;423
1702559;423
1702560;61
1702561;61
1702562;61
1702563;61
1702564;61
1702565;61
1702566;61
1702567;61
1702568;61
1702569;61
1702570;61
1702571;61
1702572;61
1702573;61
1702574;61
1702575;61
1702576;61
1702577;61
1702578;61
1702579;61
1702580;61
1702581;61
1702582;61
1702583;61
1702584;61
1702585;61
1702586;61
1702587;61
1702588;61
1702589;61
1702590;61
1702591;61
1702592;61
1702593;61
1702594;61
1702595;61
1702596;61
1702597;61
1702598;61
1702599;61
1702600;61
1702601;61
1702602;61
1702603;61
1702604;61
1702605;61
1702606;61
1702607;61
1702608;61
1702609;61
1702610;61
1702611;61
1702612;61
1702613;61
1702614;61
1702615;61
1702616;61
1702617;61
1702618;61
1702619;61
1702620;61
1702621;61
1702622;61
1702623;61
1702624;61
1702625;61
1702626;61
1702627;61
1702628;61
1702629;61
1702630;49
1702631;49
1702632;49
1702633;49
1702634;49
1702635;49
1702636;49
1702637;49
1702638;49
1702639;49
1702640;49
1702641;49
1702642;49
1702643;49
1702644;49
1702645;49
1702646;49
1702647;49
1702648;49
1702649;49
1702650;49
1702651;49
1702652;49
1702653;49
1702654;49
1702655;85
1702656;85
1702657;85
1702658;85
1702659;85
1702660;85
1702661;85
1702662;85
1702663;85
1702664;85
1702665;85
1702666;85
1702667;85
1702668;85
1702669;85
1702670;85
1702671;85
1702672;85
1702673;85
1702674;85
1702675;85
1702676;85
1702677;85
1702678;85
1702679;85
1702680;85
1702681;85
1702682;85
1702683;85
1702684;85
1702685;85
1702686;85
1702687;85
1702688;85
1702689;85
1702690;85
1702691;85
1702692;85
1702693;85
1702694;85
1702695;85
1702696;85
1702697;85
1702698;85
1702699;85
1702700;85
1702701;85
1702702;85
1702703;85
1702704;85
1702705;85
1702706;85
1702707;85
1702708;85
1702709;85
1702710;85
1702711;85
1702712;85
1702713;85
1702714;85
1702715;85
1702716;85
1702717;85
1702718;85
1702719;85
1702720;85
1702721;85
1702722;85
1702723;85
1702724;85
1702725;85
1702726;85
1702727;85
1702728;85
1702729;85
1702730;85
1702731;85
1702732;85
1702733;85
1702734;85
1702735;85
1702736;85
1702737;85
1702738;85
1702739;85
1702740;85
1702741;85
1702742;85
1702743;85
1702744;85
1702745;85
1702746;85
1702747;85
1702748;85
1702749;85
1702750;85
1702751;85
1702752;85
1702753;85
1702754;85
1702755;85
1702756;85
1702757;85
1702758;85
1702759;85
1702760;85
1702761;85
1702762;85
1702763;85
1702764;85
1702765;85
1702766;85
1702767;85
1702768;85
1702769;85
1702770;85
1702771;85
1702772;85
1702773;85
1702774;85
1702775;85
1702776;85
1702777;85
1702778;85
1702779;85
1702780;85
1702781;85
1702782;85
1702783;85
1702784;85
1702785;85
1702786;85
1702787;85
1702788;85
1702789;85
1702791;92
1702792;92
1702793;92
1702794;92
1702795;92
1702796;92
1702797;92
1702798;92
1702799;92
1702800;92
1702801;92
1702802;92
1702803;92
1702804;92
1702805;92
1702806;92
1702807;92
1702808;92
1702809;92
1702810;92
1702811;92
1702812;92
1702813;92
1702814;92
1702815;92
1702816;92
1702817;92
1702818;92
1702819;92
1702820;92
1702821;92
1702822;92
1702823;92
1702824;92
1702825;92
1702826;92
1702827;92
1702828;92
1702829;92
1702830;92
1702831;92
1702832;92
1702833;92
1702834;92
1702835;92
1702836;92
1702837;92
1702838;92
1702839;92
1702840;92
1702841;92
1702842;92
1702843;92
1702844;92
1702845;92
1702846;92
1702847;92
1702848;56
1702849;56
1702850;56
1702851;56
1702852;56
1702853;56
1702854;56
1702855;56
1702856;56
1702857;56
1702858;56
1702859;56
1702860;56
1702861;56
1702862;56
1702863;56
1702864;56
1702865;56
1702866;56
1702867;56
1702868;56
1702869;56
1702870;56
1702871;56
1702872;56
1702873;56
1702874;56
1702875;56
1702876;56
1702877;56
1702878;56
1702879;56
1702880;56
1702881;56
1702882;56
1702883;56
1702884;56
1702885;56
1702886;56
1702887;56
1702888;56
1702889;56
1702890;56
1702891;56
1702892;56
1702893;56
1702894;56
1702895;56
1702896;56
1702897;56
1702898;56
1702899;56
1702900;56
1702901;56
1702902;56
1702903;56
1702904;56
1702905;56
1702906;56
1702907;56
1702908;56
1702909;56
1702910;56
1702911;56
1702912;56
1702913;56
1702914;56
1702915;56
1702916;56
1702917;56
1702918;56
1702919;56
1702920;56
1702921;56
1702922;56
1702923;56
1702924;56
1702925;56
1702926;56
1702927;56
1702928;56
1702929;56
1702930;56
1702931;56
1702932;56
1702933;56
1702934;56
1702935;56
1702936;56
1702937;56
1702938;56
1702939;56
1702940;56
1702941;56
1702942;56
1702943;56
1702944;56
1702945;56
1702946;56
1702947;80
1702948;80
1702949;80
1702950;80
1702951;80
1702952;80
1702953;80
1702954;80
1702955;80
1702956;80
1702957;80
1702958;80
1702959;80
1702960;80
1702961;80
1702962;80
1702963;80
1702964;80
1702965;80
1702966;80
1702967;80
1702968;80
1702969;80
1702970;80
1702971;80
1702972;80
1702973;80
1702974;80
1702975;80
1702976;80
1702977;80
1702978;80
1702979;80
1702980;80
1702981;80
1702982;80
1702983;80
1702984;80
1702985;80
1702986;80
1702987;80
1702988;80
1702989;80
1702990;80
1702991;80
1702992;80
1702993;80
1702994;80
1702995;80
1702996;80
1702997;80
1702998;80
1702999;80
1703000;80
1703001;80
1703002;80
1703003;80
1703004;80
1703005;80
1703006;80
1703007;80
1703008;80
1703023;80
1703024;80
1703025;80
1703026;80
1703027;80
1703028;80
1703029;80
1703030;80
1703031;80
1703032;80
1703033;80
1703034;80
1703035;80
1703036;80
1703037;80
1703038;80
1703039;80
1703040;80
1703041;80
1703042;80
1703043;80
1703044;80
1703045;80
1703046;80
1703047;80
1703048;80
1703049;80
1703050;80
1703051;80
1703052;80
1703053;80
1703054;80
1703055;80
1703056;80
1703057;80
1703058;80
1703059;80
1703060;80
1703061;80
1703062;80
1703063;80
1703064;80
1703065;80
1703066;80
1703067;80
1703068;80
1703069;80
1703070;80
1703071;80
1703072;80
1703073;80
1703074;80
1703076;80
1703077;80
1703078;80
1703079;80
1703080;80
1703081;80
1703082;80
1703083;80
1703084;80
1703085;80
1703086;80
1703087;80
1703088;80
1703089;80
1703090;80
1703091;80
1703092;80
1703093;80
1703094;80
1703095;80
1703096;80
1703097;80
1703098;80
1703099;80
1703100;80
1703101;80
1703102;80
1703103;77
1703104;77
1703105;77
1703106;77
1703107;77
1703108;77
1703109;77
1703110;77
1703111;77
1703112;77
1703113;77
1703114;77
1703115;77
1703116;77
1703117;77
1703118;77
1703119;77
1703120;77
1703121;77
1703122;77
1703123;77
1703124;77
1703125;77
1703126;77
1703127;77
1703128;77
1703129;77
1703130;77
1703131;77
1703133;77
1703134;77
1703135;77
1703139;77
1703140;77
1703141;77
1703142;77
1703143;77
1703144;77
1703145;77
1703146;77
1703147;77
1703148;77
1703149;77
1703150;77
1703151;77
1703152;77
1703153;77
1703154;77
1703155;77
1703156;77
1703157;77
1703158;77
1703159;77
1703160;77
1703161;77
1703162;77
1703163;77
1703164;77
1703165;77
1703166;77
1703167;77
1703168;77
1703169;77
1703170;77
1703171;77
1703172;77
1703173;77
1703174;77
1703175;77
1703176;77
1703177;77
1703178;77
1703179;77
1703180;77
1703181;77
1703182;77
1703183;77
1703184;77
1703185;77
1703186;77
1703187;77
1703188;77
1703189;77
1703190;77
1703191;77
1703192;77
1703193;77
1703194;77
1703195;77
1703196;77
1703197;77
1703198;77
1703199;77
1703200;77
1703201;77
1703202;77
1703203;77
1703204;77
1703205;77
1703206;77
1703207;77
1703208;77
1703209;77
1703210;77
1703211;77
1703212;77
1703213;77
1703214;77
1703215;77
1703216;77
1703217;77
1703218;77
1703219;77
1703220;77
1703221;77
1703222;77
1703223;77
1703224;77
1703225;77
1703226;77
1703227;77
1703228;77
1703229;77
1703230;77
1703231;77
1703232;77
1703233;77
1703234;77
1703235;77
1703236;77
1703237;77
1703238;77
1703239;77
1703240;77
1703241;77
1703242;77
1703243;77
1703244;77
1703245;77
1703246;77
1703247;77
1703248;77
1703249;77
1703250;77
1703251;77
1703252;77
1703253;77
1703254;77
1703255;77
1703256;77
1703257;77
1703258;77
1703259;77
1703260;77
1703262;77
1703263;77
1703264;77
1703265;77
1703266;77
1703267;77
1703268;77
1703269;77
1703270;77
1703271;77
1703272;77
1703273;77
1703274;77
1703275;77
1703276;77
1703277;77
1703278;77
1703279;77
1703280;77
1703281;77
1703282;77
1703283;77
1703284;77
1703285;77
1703286;77
1703287;77
1703288;77
1703289;77
1703290;77
1703291;77
1703292;77
1703293;77
1703294;77
1703295;77
1703296;77
1703297;77
1703298;77
1703299;77
1703300;77
1703301;77
1703302;77
1703303;77
1703304;77
1703305;77
1703306;77
1703307;77
1703308;77
1703309;77
1703310;77
1703311;77
1703312;77
1703313;77
1703314;77
1703315;77
1703316;77
1703317;77
1703318;77
1703319;77
1703320;77
1703321;77
1703322;77
1703323;77
1703324;77
1703325;77
1703326;77
1703327;77
1703328;77
1703329;77
1703330;77
1703331;77
1703332;77
1703333;77
1703334;77
1703335;77
1703336;77
1703337;77
1703338;77
1703339;77
1703340;77
1703341;77
1703342;77
1703343;77
1703344;77
1703345;77
1703346;77
1703347;77
1703348;77
1703349;77
1703350;77
1703351;77
1703352;77
1703353;77
1703354;77
1703355;77
1703356;77
1703357;77
1703358;77
1703359;73
1703360;73
1703361;73
1703362;73
1703363;73
1703364;73
1703365;73
1703366;73
1703367;73
1703368;73
1703369;73
1703370;73
1703371;73
1703372;73
1703373;73
1703375;73
1703376;73
1703377;73
1703378;73
1703379;73
1703380;73
1703381;73
1703382;73
1703383;73
1703384;73
1703385;73
1703386;73
1703387;73
1703388;73
1703389;73
1703390;73
1703391;73
1703392;73
1703393;73
1703394;73
1703395;73
1703396;73
1703397;73
1703398;73
1703399;73
1703400;73
1703401;73
1703402;73
1703403;73
1703404;73
1703405;73
1703406;73
1703407;73
1703409;73
1703410;73
1703411;73
1703412;73
1703413;73
1703414;73
1703415;73
1703416;73
1703417;73
1703418;73
1703419;73
1703420;73
1703421;73
1703422;73
1703423;73
1703424;73
1703425;73
1703426;73
1703427;73
1703428;73
1703429;73
1703430;73
1703431;73
1703432;73
1703433;73
1703434;73
1703435;73
1703436;73
1703437;73
1703438;73
1703439;73
1703440;73
